#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
._PGSC0003DMG400003357	._PGSC0003DMG400003357	PGSC0003DMG400003357	CIS_BP	1.1	PGSC0003DMG400003357	0	None	None	1	ABF1	None	BAF1_ABF1
M07512_3.00_PGSC0003DMG400024299	M07512_3.00_PGSC0003DMG400024299	PGSC0003DMG400024299	CIS_BP	1.1	PGSC0003DMG400024299	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07528_3.00_PGSC0003DMG400024299	M07528_3.00_PGSC0003DMG400024299	PGSC0003DMG400024299	CIS_BP	1.1	PGSC0003DMG400024299	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07529_3.00_PGSC0003DMG400024299	M07529_3.00_PGSC0003DMG400024299	PGSC0003DMG400024299	CIS_BP	1.1	PGSC0003DMG400024299	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07545_3.00_PGSC0003DMG400024299	M07545_3.00_PGSC0003DMG400024299	PGSC0003DMG400024299	CIS_BP	1.1	PGSC0003DMG400024299	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07546_3.00_PGSC0003DMG400024299	M07546_3.00_PGSC0003DMG400024299	PGSC0003DMG400024299	CIS_BP	1.1	PGSC0003DMG400024299	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M12163_3.00_PGSC0003DMG400024299	M12163_3.00_PGSC0003DMG400024299	PGSC0003DMG400024299	CIS_BP	1.1	PGSC0003DMG400024299	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
._PGSC0003DMG400024461	._PGSC0003DMG400024461	PGSC0003DMG400024461	CIS_BP	1.1	PGSC0003DMG400024461	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01157_3.00_PGSC0003DMG400024572	M01157_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01160_3.00_PGSC0003DMG400024572	M01160_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01351_3.00_PGSC0003DMG400024572	M01351_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01362_3.00_PGSC0003DMG400024572	M01362_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02369_3.00_PGSC0003DMG400024572	M02369_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02373_3.00_PGSC0003DMG400024572	M02373_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02389_3.00_PGSC0003DMG400024572	M02389_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02394_3.00_PGSC0003DMG400024572	M02394_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02424_3.00_PGSC0003DMG400024572	M02424_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02428_3.00_PGSC0003DMG400024572	M02428_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02435_3.00_PGSC0003DMG400024572	M02435_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02437_3.00_PGSC0003DMG400024572	M02437_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02440_3.00_PGSC0003DMG400024572	M02440_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02442_3.00_PGSC0003DMG400024572	M02442_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07417_3.00_PGSC0003DMG400024572	M07417_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07418_3.00_PGSC0003DMG400024572	M07418_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07427_3.00_PGSC0003DMG400024572	M07427_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07428_3.00_PGSC0003DMG400024572	M07428_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07442_3.00_PGSC0003DMG400024572	M07442_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07443_3.00_PGSC0003DMG400024572	M07443_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07460_3.00_PGSC0003DMG400024572	M07460_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07477_3.00_PGSC0003DMG400024572	M07477_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07478_3.00_PGSC0003DMG400024572	M07478_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07479_3.00_PGSC0003DMG400024572	M07479_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07480_3.00_PGSC0003DMG400024572	M07480_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07524_3.00_PGSC0003DMG400024572	M07524_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07526_3.00_PGSC0003DMG400024572	M07526_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07527_3.00_PGSC0003DMG400024572	M07527_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07541_3.00_PGSC0003DMG400024572	M07541_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07542_3.00_PGSC0003DMG400024572	M07542_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07549_3.00_PGSC0003DMG400024572	M07549_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07550_3.00_PGSC0003DMG400024572	M07550_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07551_3.00_PGSC0003DMG400024572	M07551_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07552_3.00_PGSC0003DMG400024572	M07552_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07554_3.00_PGSC0003DMG400024572	M07554_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07555_3.00_PGSC0003DMG400024572	M07555_3.00_PGSC0003DMG400024572	PGSC0003DMG400024572	CIS_BP	1.1	PGSC0003DMG400024572	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M00942_3.00_PGSC0003DMG400024822	M00942_3.00_PGSC0003DMG400024822	PGSC0003DMG400024822	CIS_BP	1.1	PGSC0003DMG400024822	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07412_3.00_PGSC0003DMG400024822	M07412_3.00_PGSC0003DMG400024822	PGSC0003DMG400024822	CIS_BP	1.1	PGSC0003DMG400024822	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07436_3.00_PGSC0003DMG400024822	M07436_3.00_PGSC0003DMG400024822	PGSC0003DMG400024822	CIS_BP	1.1	PGSC0003DMG400024822	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07437_3.00_PGSC0003DMG400024822	M07437_3.00_PGSC0003DMG400024822	PGSC0003DMG400024822	CIS_BP	1.1	PGSC0003DMG400024822	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07535_3.00_PGSC0003DMG400024822	M07535_3.00_PGSC0003DMG400024822	PGSC0003DMG400024822	CIS_BP	1.1	PGSC0003DMG400024822	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07536_3.00_PGSC0003DMG400024822	M07536_3.00_PGSC0003DMG400024822	PGSC0003DMG400024822	CIS_BP	1.1	PGSC0003DMG400024822	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01153_3.00_PGSC0003DMG400024983	M01153_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01164_3.00_PGSC0003DMG400024983	M01164_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01359_3.00_PGSC0003DMG400024983	M01359_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02381_3.00_PGSC0003DMG400024983	M02381_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02409_3.00_PGSC0003DMG400024983	M02409_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02439_3.00_PGSC0003DMG400024983	M02439_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07453_3.00_PGSC0003DMG400024983	M07453_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07500_3.00_PGSC0003DMG400024983	M07500_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07501_3.00_PGSC0003DMG400024983	M07501_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07519_3.00_PGSC0003DMG400024983	M07519_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07560_3.00_PGSC0003DMG400024983	M07560_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07561_3.00_PGSC0003DMG400024983	M07561_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M12167_3.00_PGSC0003DMG400024983	M12167_3.00_PGSC0003DMG400024983	PGSC0003DMG400024983	CIS_BP	1.1	PGSC0003DMG400024983	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
._PGSC0003DMG400025303	._PGSC0003DMG400025303	PGSC0003DMG400025303	CIS_BP	1.1	PGSC0003DMG400025303	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01349_3.00_PGSC0003DMG400025612	M01349_3.00_PGSC0003DMG400025612	PGSC0003DMG400025612	CIS_BP	1.1	PGSC0003DMG400025612	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07447_3.00_PGSC0003DMG400025612	M07447_3.00_PGSC0003DMG400025612	PGSC0003DMG400025612	CIS_BP	1.1	PGSC0003DMG400025612	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07448_3.00_PGSC0003DMG400025612	M07448_3.00_PGSC0003DMG400025612	PGSC0003DMG400025612	CIS_BP	1.1	PGSC0003DMG400025612	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M12161_3.00_PGSC0003DMG400025612	M12161_3.00_PGSC0003DMG400025612	PGSC0003DMG400025612	CIS_BP	1.1	PGSC0003DMG400025612	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M00946_3.00_PGSC0003DMG400025632	M00946_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M00950_3.00_PGSC0003DMG400025632	M00950_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01151_3.00_PGSC0003DMG400025632	M01151_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01156_3.00_PGSC0003DMG400025632	M01156_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01163_3.00_PGSC0003DMG400025632	M01163_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02368_3.00_PGSC0003DMG400025632	M02368_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02401_3.00_PGSC0003DMG400025632	M02401_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02412_3.00_PGSC0003DMG400025632	M02412_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02429_3.00_PGSC0003DMG400025632	M02429_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02432_3.00_PGSC0003DMG400025632	M02432_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07402_3.00_PGSC0003DMG400025632	M07402_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07403_3.00_PGSC0003DMG400025632	M07403_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07413_3.00_PGSC0003DMG400025632	M07413_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07414_3.00_PGSC0003DMG400025632	M07414_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07474_3.00_PGSC0003DMG400025632	M07474_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07475_3.00_PGSC0003DMG400025632	M07475_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07476_3.00_PGSC0003DMG400025632	M07476_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07522_3.00_PGSC0003DMG400025632	M07522_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07523_3.00_PGSC0003DMG400025632	M07523_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07533_3.00_PGSC0003DMG400025632	M07533_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07534_3.00_PGSC0003DMG400025632	M07534_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07543_3.00_PGSC0003DMG400025632	M07543_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07544_3.00_PGSC0003DMG400025632	M07544_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M12162_3.00_PGSC0003DMG400025632	M12162_3.00_PGSC0003DMG400025632	PGSC0003DMG400025632	CIS_BP	1.1	PGSC0003DMG400025632	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
._PGSC0003DMG400025720	._PGSC0003DMG400025720	PGSC0003DMG400025720	CIS_BP	1.1	PGSC0003DMG400025720	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01150_3.00_PGSC0003DMG400025801	M01150_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02366_3.00_PGSC0003DMG400025801	M02366_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02371_3.00_PGSC0003DMG400025801	M02371_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02372_3.00_PGSC0003DMG400025801	M02372_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02410_3.00_PGSC0003DMG400025801	M02410_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02434_3.00_PGSC0003DMG400025801	M02434_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02436_3.00_PGSC0003DMG400025801	M02436_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07409_3.00_PGSC0003DMG400025801	M07409_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07421_3.00_PGSC0003DMG400025801	M07421_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07422_3.00_PGSC0003DMG400025801	M07422_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07429_3.00_PGSC0003DMG400025801	M07429_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07430_3.00_PGSC0003DMG400025801	M07430_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07434_3.00_PGSC0003DMG400025801	M07434_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07435_3.00_PGSC0003DMG400025801	M07435_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07449_3.00_PGSC0003DMG400025801	M07449_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07450_3.00_PGSC0003DMG400025801	M07450_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07517_3.00_PGSC0003DMG400025801	M07517_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07518_3.00_PGSC0003DMG400025801	M07518_3.00_PGSC0003DMG400025801	PGSC0003DMG400025801	CIS_BP	1.1	PGSC0003DMG400025801	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
._PGSC0003DMG400026176	._PGSC0003DMG400026176	PGSC0003DMG400026176	CIS_BP	1.1	PGSC0003DMG400026176	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01157_3.00_PGSC0003DMG400026241	M01157_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01160_3.00_PGSC0003DMG400026241	M01160_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01351_3.00_PGSC0003DMG400026241	M01351_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01362_3.00_PGSC0003DMG400026241	M01362_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02369_3.00_PGSC0003DMG400026241	M02369_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02373_3.00_PGSC0003DMG400026241	M02373_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02389_3.00_PGSC0003DMG400026241	M02389_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02394_3.00_PGSC0003DMG400026241	M02394_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02424_3.00_PGSC0003DMG400026241	M02424_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02428_3.00_PGSC0003DMG400026241	M02428_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02435_3.00_PGSC0003DMG400026241	M02435_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02437_3.00_PGSC0003DMG400026241	M02437_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02440_3.00_PGSC0003DMG400026241	M02440_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02442_3.00_PGSC0003DMG400026241	M02442_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07417_3.00_PGSC0003DMG400026241	M07417_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07418_3.00_PGSC0003DMG400026241	M07418_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07427_3.00_PGSC0003DMG400026241	M07427_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
